datetime,library,opening_type,people_in,people_out
2020-02-06 06:00:00,Osidge,closed,0,0
2020-02-06 07:00:00,Chipping Barnet,SSO,0,0
2020-02-06 07:00:00,Colindale,SSO,15,11
2020-02-06 07:00:00,East Finchley,closed,0,0
2020-02-06 07:00:00,Edgware,SSO,9,9
2020-02-06 07:00:00,Finchley Church End,SSO,0,0
2020-02-06 07:00:00,Golders Green,closed,0,0
2020-02-06 07:00:00,North Finchley,closed,0,0
2020-02-06 07:00:00,Osidge,closed,0,0
2020-02-06 08:00:00,Chipping Barnet,SSO,0,0
2020-02-06 08:00:00,Colindale,SSO,7,12
2020-02-06 08:00:00,East Finchley,SSO,4,3
2020-02-06 08:00:00,Edgware,SSO,9,7
2020-02-06 08:00:00,Finchley Church End,SSO,11,4
2020-02-06 08:00:00,Golders Green,SSO,5,1
2020-02-06 08:00:00,North Finchley,SSO,5,2
2020-02-06 08:00:00,Osidge,SSO,3,2
2020-02-06 09:00:00,Chipping Barnet,SSO,0,0
2020-02-06 09:00:00,Colindale,staffed,14,30
2020-02-06 09:00:00,East Finchley,SSO,4,2
2020-02-06 09:00:00,Edgware,SSO,30,6
2020-02-06 09:00:00,Finchley Church End,SSO,16,18
2020-02-06 09:00:00,Golders Green,SSO,5,8
2020-02-06 09:00:00,North Finchley,staffed,7,15
2020-02-06 09:00:00,Osidge,SSO,18,9
2020-02-06 10:00:00,Chipping Barnet,SSO,0,0
2020-02-06 10:00:00,Colindale,staffed,41,27
2020-02-06 10:00:00,East Finchley,SSO,4,5
2020-02-06 10:00:00,Edgware,SSO,20,52
2020-02-06 10:00:00,Finchley Church End,SSO,35,23
2020-02-06 10:00:00,Golders Green,SSO,10,7
2020-02-06 10:00:00,North Finchley,staffed,38,38
2020-02-06 10:00:00,Osidge,SSO,7,9
2020-02-06 11:00:00,Chipping Barnet,SSO,0,0
2020-02-06 11:00:00,Colindale,staffed,47,27
2020-02-06 11:00:00,East Finchley,SSO,10,9
2020-02-06 11:00:00,Edgware,SSO,18,26
2020-02-06 11:00:00,Finchley Church End,SSO,17,26
2020-02-06 11:00:00,Golders Green,SSO,5,5
2020-02-06 11:00:00,North Finchley,staffed,53,40
2020-02-06 11:00:00,Osidge,SSO,4,16
2020-02-06 12:00:00,Chipping Barnet,SSO,0,0
2020-02-06 12:00:00,Colindale,staffed,74,51
2020-02-06 12:00:00,East Finchley,SSO,5,5
2020-02-06 12:00:00,Edgware,SSO,11,25
2020-02-06 12:00:00,Finchley Church End,SSO,32,43
2020-02-06 12:00:00,Golders Green,SSO,4,11
2020-02-06 12:00:00,North Finchley,staffed,28,23
2020-02-06 12:00:00,Osidge,SSO,9,15
2020-02-06 13:00:00,Chipping Barnet,SSO,0,0
2020-02-06 13:00:00,Colindale,SSO,41,12
2020-02-06 13:00:00,East Finchley,SSO,11,5
2020-02-06 13:00:00,Edgware,SSO,36,31
2020-02-06 13:00:00,Finchley Church End,SSO,24,30
2020-02-06 13:00:00,Golders Green,SSO,21,9
2020-02-06 13:00:00,North Finchley,SSO,11,7
2020-02-06 13:00:00,Osidge,SSO,24,15
2020-02-06 14:00:00,Chipping Barnet,SSO,0,0
2020-02-06 14:00:00,Colindale,SSO,22,16
2020-02-06 14:00:00,East Finchley,staffed,18,19
2020-02-06 14:00:00,Edgware,staffed,54,39
2020-02-06 14:00:00,Finchley Church End,SSO,34,40
2020-02-06 14:00:00,Golders Green,staffed,30,35
2020-02-06 14:00:00,North Finchley,SSO,7,7
2020-02-06 14:00:00,Osidge,staffed,96,62
2020-02-06 15:00:00,Chipping Barnet,SSO,0,0
2020-02-06 15:00:00,Colindale,SSO,19,18
2020-02-06 15:00:00,East Finchley,staffed,26,21
2020-02-06 15:00:00,Edgware,staffed,39,52
2020-02-06 15:00:00,Finchley Church End,SSO,28,34
2020-02-06 15:00:00,Golders Green,staffed,22,32
2020-02-06 15:00:00,North Finchley,SSO,10,10
2020-02-06 15:00:00,Osidge,staffed,47,80
2020-02-06 16:00:00,Chipping Barnet,SSO,0,0
2020-02-06 16:00:00,Colindale,SSO,23,17
2020-02-06 16:00:00,East Finchley,staffed,16,24
2020-02-06 16:00:00,Edgware,staffed,39,50
2020-02-06 16:00:00,Finchley Church End,SSO,49,63
2020-02-06 16:00:00,Golders Green,staffed,14,38
2020-02-06 16:00:00,North Finchley,SSO,7,7
2020-02-06 16:00:00,Osidge,staffed,17,15
2020-02-06 17:00:00,Chipping Barnet,SSO,0,0
2020-02-06 17:00:00,Colindale,SSO,34,22
2020-02-06 17:00:00,East Finchley,SSO,13,25
2020-02-06 17:00:00,Edgware,staffed,44,43
2020-02-06 17:00:00,Finchley Church End,SSO,42,54
2020-02-06 17:00:00,Golders Green,staffed,12,24
2020-02-06 17:00:00,North Finchley,SSO,12,6
2020-02-06 17:00:00,Osidge,SSO,11,18
2020-02-06 18:00:00,Chipping Barnet,SSO,0,0
2020-02-06 18:00:00,Colindale,SSO,32,21
2020-02-06 18:00:00,East Finchley,SSO,47,29
2020-02-06 18:00:00,Edgware,staffed,30,31
2020-02-06 18:00:00,Finchley Church End,SSO,14,32
2020-02-06 18:00:00,Golders Green,staffed,13,16
2020-02-06 18:00:00,North Finchley,SSO,0,0
2020-02-06 18:00:00,Osidge,SSO,2,12
2020-02-06 19:00:00,Chipping Barnet,SSO,0,0
2020-02-06 19:00:00,Colindale,SSO,36,15
2020-02-06 19:00:00,East Finchley,SSO,12,19
2020-02-06 19:00:00,Edgware,staffed,13,23
2020-02-06 19:00:00,Finchley Church End,SSO,10,26
2020-02-06 19:00:00,Golders Green,staffed,8,18
2020-02-06 19:00:00,North Finchley,SSO,6,2
2020-02-06 19:00:00,Osidge,SSO,0,0
2020-02-06 20:00:00,Chipping Barnet,SSO,0,0
2020-02-06 20:00:00,Colindale,SSO,21,15
2020-02-06 20:00:00,East Finchley,closed,1,3
2020-02-06 20:00:00,Edgware,SSO,9,17
2020-02-06 20:00:00,Finchley Church End,SSO,8,12
2020-02-06 20:00:00,Golders Green,closed,6,13
2020-02-06 20:00:00,North Finchley,closed,4,1
2020-02-06 20:00:00,Osidge,closed,0,0
2020-02-06 21:00:00,Chipping Barnet,SSO,0,0
2020-02-06 21:00:00,Colindale,SSO,16,2
2020-02-06 21:00:00,East Finchley,closed,0,0
2020-02-06 21:00:00,Edgware,SSO,4,16
2020-02-06 21:00:00,Finchley Church End,SSO,8,14
2020-02-06 21:00:00,Golders Green,closed,0,0
2020-02-06 21:00:00,North Finchley,closed,0,0
2020-02-06 21:00:00,Osidge,closed,8,10
2020-02-06 22:00:00,Chipping Barnet,closed,0,0
2020-02-06 22:00:00,Colindale,closed,0,0
2020-02-06 22:00:00,East Finchley,closed,3,12
2020-02-06 22:00:00,Edgware,closed,1,10
2020-02-06 22:00:00,Finchley Church End,closed,1,5
2020-02-06 22:00:00,Golders Green,closed,0,0
2020-02-06 22:00:00,North Finchley,closed,0,0
2020-02-06 22:00:00,Osidge,closed,0,0
2020-02-06 23:00:00,Chipping Barnet,closed,0,0
2020-02-06 23:00:00,Colindale,closed,0,0
2020-02-06 23:00:00,East Finchley,closed,0,0
2020-02-06 23:00:00,Edgware,closed,0,0
2020-02-06 23:00:00,Finchley Church End,closed,0,0
2020-02-06 23:00:00,Golders Green,closed,0,0
2020-02-06 23:00:00,North Finchley,closed,0,0
2020-02-06 23:00:00,Osidge,closed,0,0
2020-02-07 00:00:00,Chipping Barnet,closed,0,0
2020-02-07 00:00:00,Colindale,closed,0,0
2020-02-07 00:00:00,East Finchley,closed,0,0
2020-02-07 00:00:00,Edgware,closed,0,0
2020-02-07 00:00:00,Finchley Church End,closed,0,0
2020-02-07 00:00:00,Golders Green,closed,0,0
2020-02-07 00:00:00,North Finchley,closed,0,0
2020-02-07 00:00:00,Osidge,closed,0,0
2020-02-07 01:00:00,Chipping Barnet,closed,0,0
2020-02-07 01:00:00,Colindale,closed,0,0
2020-02-07 01:00:00,East Finchley,closed,0,0
2020-02-07 01:00:00,Edgware,closed,0,0
2020-02-07 01:00:00,Finchley Church End,closed,0,0
2020-02-07 01:00:00,Golders Green,closed,0,0
2020-02-07 01:00:00,North Finchley,closed,0,0
2020-02-07 01:00:00,Osidge,closed,0,0
2020-02-07 02:00:00,Chipping Barnet,closed,0,0
2020-02-07 02:00:00,Colindale,closed,0,0
2020-02-07 02:00:00,East Finchley,closed,0,0
2020-02-07 02:00:00,Edgware,closed,0,0
2020-02-07 02:00:00,Finchley Church End,closed,0,0
2020-02-07 02:00:00,Golders Green,closed,0,0
2020-02-07 02:00:00,North Finchley,closed,0,0
2020-02-07 02:00:00,Osidge,closed,0,0
2020-02-07 03:00:00,Chipping Barnet,closed,0,0
2020-02-07 03:00:00,Colindale,closed,0,0
2020-02-07 03:00:00,East Finchley,closed,0,0
2020-02-07 03:00:00,Edgware,closed,0,0
2020-02-07 03:00:00,Finchley Church End,closed,0,0
2020-02-07 03:00:00,Golders Green,closed,0,0
2020-02-07 03:00:00,North Finchley,closed,0,0
2020-02-07 03:00:00,Osidge,closed,0,0
2020-02-07 04:00:00,Chipping Barnet,closed,0,0
2020-02-07 04:00:00,Colindale,closed,0,0
2020-02-07 04:00:00,East Finchley,closed,0,0
2020-02-07 04:00:00,Edgware,closed,0,0
2020-02-07 04:00:00,Finchley Church End,closed,0,0
2020-02-07 04:00:00,Golders Green,closed,0,0
2020-02-07 04:00:00,North Finchley,closed,0,0
2020-02-07 04:00:00,Osidge,closed,0,0
2020-02-07 05:00:00,Chipping Barnet,closed,0,0
2020-02-07 05:00:00,Colindale,closed,0,0
2020-02-07 05:00:00,East Finchley,closed,0,0
2020-02-07 05:00:00,Edgware,closed,0,0
2020-02-07 05:00:00,Finchley Church End,closed,24,23
2020-02-07 05:00:00,Golders Green,closed,0,0
2020-02-07 05:00:00,North Finchley,closed,0,0
2020-02-07 05:00:00,Osidge,closed,0,0
2020-02-07 06:00:00,Chipping Barnet,closed,0,0
2020-02-07 06:00:00,Colindale,closed,7,5
2020-02-07 06:00:00,East Finchley,closed,0,0
2020-02-07 06:00:00,Edgware,closed,0,0
2020-02-07 06:00:00,Finchley Church End,closed,0,0
2020-02-07 06:00:00,Golders Green,closed,0,0
2020-02-07 06:00:00,North Finchley,closed,0,0
2020-02-07 06:00:00,Osidge,closed,0,0
2020-02-07 07:00:00,Chipping Barnet,SSO,0,0
2020-02-07 07:00:00,Colindale,SSO,7,7
2020-02-07 07:00:00,East Finchley,closed,0,0
2020-02-07 07:00:00,Edgware,SSO,0,0
2020-02-07 07:00:00,Finchley Church End,SSO,0,0
2020-02-07 07:00:00,Golders Green,closed,0,0
2020-02-07 07:00:00,North Finchley,closed,0,0
2020-02-07 07:00:00,Osidge,closed,0,0
2020-02-07 08:00:00,Chipping Barnet,SSO,0,0
2020-02-07 08:00:00,Colindale,SSO,8,9
2020-02-07 08:00:00,East Finchley,SSO,10,7
2020-02-07 08:00:00,Edgware,SSO,7,5
2020-02-07 08:00:00,Finchley Church End,SSO,10,8
2020-02-07 08:00:00,Golders Green,SSO,4,3
2020-02-07 08:00:00,North Finchley,SSO,0,0
2020-02-07 08:00:00,Osidge,SSO,9,5
2020-02-07 09:00:00,Chipping Barnet,SSO,0,0
2020-02-07 09:00:00,Colindale,SSO,12,7
2020-02-07 09:00:00,East Finchley,SSO,33,40
2020-02-07 09:00:00,Edgware,SSO,18,18
2020-02-07 09:00:00,Finchley Church End,staffed,43,23
2020-02-07 09:00:00,Golders Green,staffed,17,11
2020-02-07 09:00:00,North Finchley,SSO,8,6
2020-02-07 09:00:00,Osidge,SSO,6,7
2020-02-07 10:00:00,Chipping Barnet,SSO,0,0
2020-02-07 10:00:00,Colindale,SSO,27,20
2020-02-07 10:00:00,East Finchley,SSO,21,16
2020-02-07 10:00:00,Edgware,SSO,23,19
2020-02-07 10:00:00,Finchley Church End,staffed,38,58
2020-02-07 10:00:00,Golders Green,staffed,22,40
2020-02-07 10:00:00,North Finchley,SSO,9,10
2020-02-07 10:00:00,Osidge,SSO,7,14
2020-02-07 11:00:00,Chipping Barnet,SSO,0,0
2020-02-07 11:00:00,Colindale,SSO,18,11
2020-02-07 11:00:00,East Finchley,SSO,6,6
2020-02-07 11:00:00,Edgware,SSO,36,33
2020-02-07 11:00:00,Finchley Church End,staffed,64,60
2020-02-07 11:00:00,Golders Green,staffed,19,31
2020-02-07 11:00:00,North Finchley,SSO,23,14
2020-02-07 11:00:00,Osidge,SSO,11,10
2020-02-07 12:00:00,Chipping Barnet,SSO,0,0
2020-02-07 12:00:00,Colindale,SSO,27,16
2020-02-07 12:00:00,East Finchley,SSO,8,2
2020-02-07 12:00:00,Edgware,SSO,38,48
2020-02-07 12:00:00,Finchley Church End,staffed,42,63
2020-02-07 12:00:00,Golders Green,staffed,15,25
2020-02-07 12:00:00,North Finchley,SSO,23,10
2020-02-07 12:00:00,Osidge,SSO,4,6
2020-02-07 13:00:00,Chipping Barnet,SSO,0,0
2020-02-07 13:00:00,Colindale,SSO,25,10
2020-02-07 13:00:00,East Finchley,SSO,9,7
2020-02-07 13:00:00,Edgware,SSO,47,42
2020-02-07 13:00:00,Finchley Church End,SSO,23,43
2020-02-07 13:00:00,Golders Green,SSO,16,22
2020-02-07 13:00:00,North Finchley,SSO,15,17
2020-02-07 13:00:00,Osidge,SSO,17,16
2020-02-07 14:00:00,Chipping Barnet,staffed,0,0
2020-02-07 14:00:00,Colindale,SSO,30,21
2020-02-07 14:00:00,East Finchley,SSO,16,14
2020-02-07 14:00:00,Edgware,SSO,37,52
2020-02-07 14:00:00,Finchley Church End,SSO,28,26
2020-02-07 14:00:00,Golders Green,SSO,14,15
2020-02-07 14:00:00,North Finchley,staffed,18,20
2020-02-07 14:00:00,Osidge,SSO,15,14
2020-02-07 15:00:00,Chipping Barnet,staffed,0,0
2020-02-07 15:00:00,Colindale,SSO,30,29
2020-02-07 15:00:00,East Finchley,SSO,21,18
2020-02-07 15:00:00,Edgware,SSO,30,48
2020-02-07 15:00:00,Finchley Church End,SSO,23,49
2020-02-07 15:00:00,Golders Green,SSO,14,14
2020-02-07 15:00:00,North Finchley,staffed,19,17
2020-02-07 15:00:00,Osidge,SSO,40,47
2020-02-07 16:00:00,Chipping Barnet,staffed,0,0
2020-02-07 16:00:00,Colindale,SSO,19,12
2020-02-07 16:00:00,East Finchley,SSO,23,18
2020-02-07 16:00:00,Edgware,SSO,26,33
2020-02-07 16:00:00,Finchley Church End,SSO,19,31
2020-02-07 16:00:00,Golders Green,SSO,4,14
2020-02-07 16:00:00,North Finchley,staffed,19,13
2020-02-07 16:00:00,Osidge,SSO,16,30
2020-02-07 17:00:00,Chipping Barnet,SSO,0,0
2020-02-07 17:00:00,Colindale,SSO,31,21
2020-02-07 17:00:00,East Finchley,SSO,8,13
2020-02-07 17:00:00,Edgware,SSO,18,24
2020-02-07 17:00:00,Finchley Church End,SSO,20,23
2020-02-07 17:00:00,Golders Green,SSO,6,8
2020-02-07 17:00:00,North Finchley,SSO,17,10
2020-02-07 17:00:00,Osidge,SSO,22,46
2020-02-07 18:00:00,Chipping Barnet,SSO,0,0
2020-02-07 18:00:00,Colindale,SSO,24,11
2020-02-07 18:00:00,East Finchley,SSO,4,7
2020-02-07 18:00:00,Edgware,SSO,23,34
2020-02-07 18:00:00,Finchley Church End,SSO,11,27
2020-02-07 18:00:00,Golders Green,SSO,1,2
2020-02-07 18:00:00,North Finchley,SSO,12,5
2020-02-07 18:00:00,Osidge,SSO,3,7
2020-02-07 19:00:00,Chipping Barnet,SSO,0,0
2020-02-07 19:00:00,Colindale,SSO,5,2
2020-02-07 19:00:00,East Finchley,SSO,0,0
2020-02-07 19:00:00,Edgware,SSO,16,32
2020-02-07 19:00:00,Finchley Church End,SSO,11,14
2020-02-07 19:00:00,Golders Green,SSO,0,0
2020-02-07 19:00:00,North Finchley,SSO,20,13
2020-02-07 19:00:00,Osidge,SSO,2,2
2020-02-07 20:00:00,Chipping Barnet,SSO,0,0
2020-02-07 20:00:00,Colindale,SSO,7,3
2020-02-07 20:00:00,East Finchley,closed,0,0
2020-02-07 20:00:00,Edgware,SSO,9,10
2020-02-07 20:00:00,Finchley Church End,SSO,8,12
2020-02-07 20:00:00,Golders Green,closed,2,4
2020-02-07 20:00:00,North Finchley,closed,0,0
2020-02-07 20:00:00,Osidge,closed,0,0
2020-02-07 21:00:00,Chipping Barnet,SSO,0,0
2020-02-07 21:00:00,Colindale,SSO,6,1
2020-02-07 21:00:00,East Finchley,closed,0,0
2020-02-07 21:00:00,Edgware,SSO,1,3
2020-02-07 21:00:00,Finchley Church End,SSO,3,13
2020-02-07 21:00:00,Golders Green,closed,0,0
2020-02-07 21:00:00,North Finchley,closed,0,0
2020-02-07 21:00:00,Osidge,closed,0,0
2020-02-07 22:00:00,Chipping Barnet,closed,0,0
2020-02-07 22:00:00,Colindale,closed,0,0
2020-02-07 22:00:00,East Finchley,closed,0,0
2020-02-07 22:00:00,Edgware,closed,4,13
2020-02-07 22:00:00,Finchley Church End,closed,0,0
2020-02-07 22:00:00,Golders Green,closed,0,0
2020-02-07 22:00:00,North Finchley,closed,0,0
2020-02-07 22:00:00,Osidge,closed,0,0
2020-02-07 23:00:00,Chipping Barnet,closed,0,0
2020-02-07 23:00:00,Colindale,closed,0,0
2020-02-07 23:00:00,East Finchley,closed,0,0
2020-02-07 23:00:00,Edgware,closed,0,0
2020-02-07 23:00:00,Finchley Church End,closed,0,0
2020-02-07 23:00:00,Golders Green,closed,0,0
2020-02-07 23:00:00,North Finchley,closed,0,0
2020-02-07 23:00:00,Osidge,closed,12,22
2020-02-08 00:00:00,Chipping Barnet,closed,0,0
2020-02-08 00:00:00,Colindale,closed,0,0
2020-02-08 00:00:00,East Finchley,closed,0,0
2020-02-08 00:00:00,Edgware,closed,0,0
2020-02-08 00:00:00,Finchley Church End,closed,0,0
2020-02-08 00:00:00,Golders Green,closed,0,0
2020-02-08 00:00:00,North Finchley,closed,0,0
2020-02-08 00:00:00,Osidge,closed,0,0
2020-02-08 01:00:00,Chipping Barnet,closed,0,0
2020-02-08 01:00:00,Colindale,closed,0,0
2020-02-08 01:00:00,East Finchley,closed,0,0
2020-02-08 01:00:00,Edgware,closed,0,0
2020-02-08 01:00:00,Finchley Church End,closed,0,0
2020-02-08 01:00:00,Golders Green,closed,0,0
2020-02-08 01:00:00,North Finchley,closed,0,0
2020-02-08 01:00:00,Osidge,closed,0,0
2020-02-08 02:00:00,Chipping Barnet,closed,0,0
2020-02-08 02:00:00,Colindale,closed,0,0
2020-02-08 02:00:00,East Finchley,closed,0,0
2020-02-08 02:00:00,Edgware,closed,0,0
2020-02-08 02:00:00,Finchley Church End,closed,0,0
2020-02-08 02:00:00,Golders Green,closed,0,0
2020-02-08 02:00:00,North Finchley,closed,0,0
2020-02-08 02:00:00,Osidge,closed,0,0
2020-02-08 03:00:00,Chipping Barnet,closed,0,0
2020-02-08 03:00:00,Colindale,closed,0,0
2020-02-08 03:00:00,East Finchley,closed,0,0
2020-02-08 03:00:00,Edgware,closed,0,0
2020-02-08 03:00:00,Finchley Church End,closed,0,0
2020-02-08 03:00:00,Golders Green,closed,0,0
2020-02-08 03:00:00,North Finchley,closed,0,0
2020-02-08 03:00:00,Osidge,closed,0,0
2020-02-08 04:00:00,Chipping Barnet,closed,0,0
2020-02-08 04:00:00,Colindale,closed,0,0
2020-02-08 04:00:00,East Finchley,closed,0,0
2020-02-08 04:00:00,Edgware,closed,0,0
2020-02-08 04:00:00,Finchley Church End,closed,0,0
2020-02-08 04:00:00,Golders Green,closed,0,0
2020-02-08 04:00:00,North Finchley,closed,0,0
2020-02-08 04:00:00,Osidge,closed,0,0
2020-02-08 05:00:00,Chipping Barnet,closed,0,0
2020-02-08 05:00:00,Colindale,closed,0,0
2020-02-08 05:00:00,East Finchley,closed,0,0
2020-02-08 05:00:00,Edgware,closed,0,0
2020-02-08 05:00:00,Finchley Church End,closed,1,8
2020-02-08 05:00:00,Golders Green,closed,0,0
2020-02-08 05:00:00,North Finchley,closed,0,0
2020-02-08 05:00:00,Osidge,closed,0,0
2020-02-08 06:00:00,Chipping Barnet,closed,0,0
2020-02-08 06:00:00,Colindale,closed,0,0
2020-02-08 06:00:00,East Finchley,closed,1,18
2020-02-08 06:00:00,Edgware,closed,0,0
2020-02-08 06:00:00,Finchley Church End,closed,0,0
2020-02-08 06:00:00,Golders Green,closed,0,0
2020-02-08 06:00:00,North Finchley,closed,0,0
2020-02-08 06:00:00,Osidge,closed,0,0
2020-02-08 07:00:00,Chipping Barnet,SSO,0,0
2020-02-08 07:00:00,Colindale,SSO,2,1
2020-02-08 07:00:00,East Finchley,closed,16,11
2020-02-08 07:00:00,Edgware,SSO,0,0
2020-02-08 07:00:00,Finchley Church End,SSO,0,0
2020-02-08 07:00:00,Golders Green,closed,0,0
2020-02-08 07:00:00,North Finchley,closed,0,0
2020-02-08 07:00:00,Osidge,closed,0,0
2020-02-08 08:00:00,Chipping Barnet,SSO,0,0
2020-02-08 08:00:00,Colindale,SSO,3,8
2020-02-08 08:00:00,East Finchley,SSO,2,2
2020-02-08 08:00:00,Edgware,SSO,6,2
2020-02-08 08:00:00,Finchley Church End,SSO,8,5
2020-02-08 08:00:00,Golders Green,closed,0,0
2020-02-08 08:00:00,North Finchley,SSO,5,1
2020-02-08 08:00:00,Osidge,SSO,0,0
2020-02-08 09:00:00,Chipping Barnet,staffed,0,0
2020-02-08 09:00:00,Colindale,staffed,15,10
2020-02-08 09:00:00,East Finchley,staffed,34,14
2020-02-08 09:00:00,Edgware,staffed,19,11
2020-02-08 09:00:00,Finchley Church End,staffed,30,18
2020-02-08 09:00:00,Golders Green,closed,0,0
2020-02-08 09:00:00,North Finchley,SSO,1,3
2020-02-08 09:00:00,Osidge,SSO,5,2
2020-02-08 10:00:00,Chipping Barnet,staffed,0,0
2020-02-08 10:00:00,Colindale,staffed,17,18
2020-02-08 10:00:00,East Finchley,staffed,34,30
2020-02-08 10:00:00,Edgware,staffed,29,18
2020-02-08 10:00:00,Finchley Church End,staffed,63,33
2020-02-08 10:00:00,Golders Green,closed,0,0
2020-02-08 10:00:00,North Finchley,SSO,11,20
2020-02-08 10:00:00,Osidge,SSO,10,4
2020-02-08 11:00:00,Chipping Barnet,staffed,0,0
2020-02-08 11:00:00,Colindale,staffed,22,27
2020-02-08 11:00:00,East Finchley,staffed,15,22
2020-02-08 11:00:00,Edgware,staffed,30,27
2020-02-08 11:00:00,Finchley Church End,staffed,103,89
2020-02-08 11:00:00,Golders Green,SSO,21,35
2020-02-08 11:00:00,North Finchley,SSO,18,29
2020-02-08 11:00:00,Osidge,SSO,13,12
2020-02-08 12:00:00,Chipping Barnet,staffed,0,0
2020-02-08 12:00:00,Colindale,staffed,46,27
2020-02-08 12:00:00,East Finchley,staffed,34,19
2020-02-08 12:00:00,Edgware,staffed,37,42
2020-02-08 12:00:00,Finchley Church End,staffed,88,73
2020-02-08 12:00:00,Golders Green,SSO,8,4
2020-02-08 12:00:00,North Finchley,SSO,35,28
2020-02-08 12:00:00,Osidge,SSO,14,19
2020-02-08 13:00:00,Chipping Barnet,staffed,0,0
2020-02-08 13:00:00,Colindale,staffed,49,32
2020-02-08 13:00:00,East Finchley,SSO,27,35
2020-02-08 13:00:00,Edgware,staffed,46,45
2020-02-08 13:00:00,Finchley Church End,staffed,48,78
2020-02-08 13:00:00,Golders Green,SSO,4,1
2020-02-08 13:00:00,North Finchley,SSO,19,24
2020-02-08 13:00:00,Osidge,SSO,20,17
2020-02-08 14:00:00,Chipping Barnet,staffed,0,0
2020-02-08 14:00:00,Colindale,staffed,29,36
2020-02-08 14:00:00,East Finchley,SSO,24,14
2020-02-08 14:00:00,Edgware,staffed,52,52
2020-02-08 14:00:00,Finchley Church End,staffed,111,145
2020-02-08 14:00:00,Golders Green,SSO,7,10
2020-02-08 14:00:00,North Finchley,staffed,24,22
2020-02-08 14:00:00,Osidge,staffed,29,25
2020-02-08 15:00:00,Chipping Barnet,staffed,0,0
2020-02-08 15:00:00,Colindale,staffed,41,15
2020-02-08 15:00:00,East Finchley,SSO,27,31
2020-02-08 15:00:00,Edgware,staffed,29,42
2020-02-08 15:00:00,Finchley Church End,staffed,64,69
2020-02-08 15:00:00,Golders Green,SSO,3,6
2020-02-08 15:00:00,North Finchley,staffed,36,32
2020-02-08 15:00:00,Osidge,staffed,20,25
2020-02-08 16:00:00,Chipping Barnet,staffed,0,0
2020-02-08 16:00:00,Colindale,staffed,46,19
2020-02-08 16:00:00,East Finchley,SSO,5,13
2020-02-08 16:00:00,Edgware,staffed,23,57
2020-02-08 16:00:00,Finchley Church End,staffed,45,61
2020-02-08 16:00:00,Golders Green,SSO,1,5
2020-02-08 16:00:00,North Finchley,staffed,44,27
2020-02-08 16:00:00,Osidge,staffed,23,29
2020-02-08 17:00:00,Chipping Barnet,closed,0,0
2020-02-08 17:00:00,Colindale,closed,0,0
2020-02-08 17:00:00,East Finchley,closed,3,9
2020-02-08 17:00:00,Edgware,closed,1,4
2020-02-08 17:00:00,Finchley Church End,closed,6,62
2020-02-08 17:00:00,Golders Green,closed,0,0
2020-02-08 17:00:00,North Finchley,closed,13,1
2020-02-08 17:00:00,Osidge,closed,0,0
2020-02-08 18:00:00,Chipping Barnet,closed,0,0
2020-02-08 18:00:00,Colindale,closed,0,0
2020-02-08 18:00:00,East Finchley,closed,12,20
2020-02-08 18:00:00,Edgware,closed,0,0
2020-02-08 18:00:00,Finchley Church End,closed,0,0
2020-02-08 18:00:00,Golders Green,closed,0,0
2020-02-08 18:00:00,North Finchley,closed,0,0
2020-02-08 18:00:00,Osidge,closed,0,0
2020-02-08 19:00:00,Chipping Barnet,closed,0,0
2020-02-08 19:00:00,Colindale,closed,0,0
2020-02-08 19:00:00,East Finchley,closed,1,4
2020-02-08 19:00:00,Edgware,closed,0,0
2020-02-08 19:00:00,Finchley Church End,closed,0,0
2020-02-08 19:00:00,Golders Green,closed,0,0
2020-02-08 19:00:00,North Finchley,closed,0,0
2020-02-08 19:00:00,Osidge,closed,0,0
2020-02-08 20:00:00,Chipping Barnet,closed,0,0
2020-02-08 20:00:00,Colindale,closed,0,0
2020-02-08 20:00:00,East Finchley,closed,0,0
2020-02-08 20:00:00,Edgware,closed,0,0
2020-02-08 20:00:00,Finchley Church End,closed,0,0
2020-02-08 20:00:00,Golders Green,closed,0,0
2020-02-08 20:00:00,North Finchley,closed,0,0
2020-02-08 20:00:00,Osidge,closed,0,0
2020-02-08 21:00:00,Chipping Barnet,closed,0,0
2020-02-08 21:00:00,Colindale,closed,0,0
2020-02-08 21:00:00,East Finchley,closed,0,0
2020-02-08 21:00:00,Edgware,closed,0,0
2020-02-08 21:00:00,Finchley Church End,closed,0,0
2020-02-08 21:00:00,Golders Green,closed,0,0
2020-02-08 21:00:00,North Finchley,closed,0,0
2020-02-08 21:00:00,Osidge,closed,0,0
2020-02-08 22:00:00,Chipping Barnet,closed,0,0
2020-02-08 22:00:00,Colindale,closed,0,0
2020-02-08 22:00:00,East Finchley,closed,0,0
2020-02-08 22:00:00,Edgware,closed,0,0
2020-02-08 22:00:00,Finchley Church End,closed,0,0
2020-02-08 22:00:00,Golders Green,closed,0,0
